788,788,788,788,788,788,788,788,788,94,95,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,393,394,394,394,394,395,598,38,393,394,394,394,394,394,395,788,788,788,788,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,126,127,788,788,788,788,788,788,788,788,788,788,788,788,788,788,30,31,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,396,397,788,788,788,30,31,788,788,788,788,788,788,788,393,394,394,394,394,330,362,362,331,394,394,565,394,394,395,788,788,788,788,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,158,159,788,788,788,788,788,788,788,788,788,788,788,788,788,788,62,63,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,428,429,788,788,788,62,63,788,788,788,788,788,788,788,393,394,394,565,394,394,394,394,394,394,394,394,298,426,427,788,788,30,31,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,396,397,788,788,788,788,788,788,94,95,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,94,95,788,788,788,788,788,788,788,393,394,394,394,394,394,394,394,394,565,394,394,395,788,788,788,788,62,63,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,428,429,788,788,788,788,788,788,126,127,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,126,127,788,788,788,788,788,788,788,393,394,394,298,299,394,394,394,394,394,394,394,395,788,788,788,788,94,95,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,158,159,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,158,159,788,788,788,402,403,788,788,425,299,394,330,331,394,394,966,298,426,426,426,427,788,788,788,788,126,127,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,408,409,410,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,434,435,788,788,788,425,299,394,394,565,394,394,395,788,788,788,788,788,788,788,788,158,159,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,166,167,788,788,788,788,788,788,788,788,788,788,788,788,788,440,441,442,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,393,394,394,394,394,298,427,788,788,30,31,788,788,788,788,788,788,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,40,38,38,41,788,788,788,788,198,199,788,788,788,788,788,788,788,788,788,788,788,788,788,472,473,474,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,164,165,38,38,788,788,788,788,788,788,788,788,788,788,393,394,394,394,394,395,788,788,788,62,63,788,788,788,788,788,788,788,788,788,788,788,788,788
788,501,788,788,503,788,788,788,788,788,788,788,788,788,788,788,788,788,788,398,37,38,38,39,398,788,788,788,230,231,232,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,196,197,70,40,788,788,788,788,788,788,788,788,788,788,393,394,565,394,394,395,788,788,788,94,95,788,788,788,788,788,788,788,788,788,788,788,788,788
788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,430,69,161,162,71,430,788,788,788,262,263,264,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,133,134,134,134,134,134,227,228,229,102,72,788,788,788,788,788,788,788,788,788,788,393,394,394,394,394,395,788,788,788,126,127,788,788,788,788,788,788,788,788,788,788,788,788,788
